instructor,rmp_rating,rmp_difficulty,rmp_num_ratings,rmp_take_again,rmp_url,rmp_dept,rmp_tags
"BELTZ, ERIC",4.7,3.7,15,100%,https://www.ratemyprofessors.com/professor/914510,Fine Arts,"GIVES GOOD FEEDBACK, AMAZING LECTURES, INSPIRATIONAL, TOUGH GRADER, LOTS OF HOMEWORK, AMAZING LECTURES, GIVES GOOD FEEDBACK, INSPIRATIONAL, AMAZING LECTURES, GIVES GOOD FEEDBACK, INSPIRATIONAL, TOUGH GRADER, LOTS OF HOMEWORK, ACCESSIBLE OUTSIDE CLASS"
"YE, RUGANG",1.8,3.1,7,33%,https://www.ratemyprofessors.com/professor/2107437,Mathematics,"TOUGH GRADER, GET READY TO READ, TEST HEAVY, LOTS OF HOMEWORK, SO MANY PAPERS, TOUGH GRADER, TEST HEAVY, TEST HEAVY, GRADED BY FEW THINGS"
"SEYFERT, ANDRÉAS-BENJAMIN",5.0,1.8,4,100%,https://www.ratemyprofessors.com/professor/2995736,Germanic & Russian Studies,"HILARIOUS, PARTICIPATION MATTERS, GROUP PROJECTS, AMAZING LECTURES, INSPIRATIONAL, AMAZING LECTURES, INSPIRATIONAL, HILARIOUS, GROUP PROJECTS, HILARIOUS, PARTICIPATION MATTERS, LOTS OF HOMEWORK, HILARIOUS, HILARIOUS, CARING, ACCESSIBLE OUTSIDE CLASS"
"PONCE, GUSTAVO",2.5,3.3,109,30%,https://www.ratemyprofessors.com/professor/215272,Mathematics,"TOUGH GRADER, GRADED BY FEW THINGS, LOTS OF HOMEWORK, TEST HEAVY, CARING, LOTS OF HOMEWORK, GRADED BY FEW THINGS, TOUGH GRADER, LOTS OF HOMEWORK, LOTS OF HOMEWORK"
"SPENCER, MEGAN",5.0,1.2,5,100%,https://www.ratemyprofessors.com/professor/2716934,Feminist Studies,"CLEAR GRADING CRITERIA, CARING, GET READY TO READ, AMAZING LECTURES, GET READY TO READ, CLEAR GRADING CRITERIA, CARING, AMAZING LECTURES, CLEAR GRADING CRITERIA, CARING, CARING, GET READY TO READ, CLEAR GRADING CRITERIA"
"CARLINI, ANDREA",2.8,3.5,4,50%,https://www.ratemyprofessors.com/professor/2988223,Chemistry,"TEST HEAVY, EXTRA CREDIT, LOTS OF HOMEWORK, TOUGH GRADER, PARTICIPATION MATTERS, TEST HEAVY, ACCESSIBLE OUTSIDE CLASS, PARTICIPATION MATTERS, EXTRA CREDIT, TEST HEAVY, EXTRA CREDIT, CLEAR GRADING CRITERIA"
"MILLER, LINDSAY",5.0,2.0,1,100%,https://www.ratemyprofessors.com/professor/3107715,Communication,"GROUP PROJECTS, CARING, GRADED BY FEW THINGS, GROUP PROJECTS, CARING, GRADED BY FEW THINGS"
"LIBERMAN, ZOE",3.3,3.1,96,56%,https://www.ratemyprofessors.com/professor/2202602,Psychology,"SKIP CLASS? YOU WON'T PASS., LECTURE HEAVY, TEST HEAVY, CLEAR GRADING CRITERIA, AMAZING LECTURES, LOTS OF HOMEWORK, LECTURE HEAVY, AMAZING LECTURES, CARING, AMAZING LECTURES, CLEAR GRADING CRITERIA, LECTURE HEAVY, AMAZING LECTURES, LECTURE HEAVY"
"MOELLER, HOLLY",4.4,3.6,11,81%,https://www.ratemyprofessors.com/professor/2386182,Biology,"CARING, AMAZING LECTURES, LECTURE HEAVY, GROUP PROJECTS, ACCESSIBLE OUTSIDE CLASS, CARING, LOTS OF HOMEWORK, LECTURE HEAVY, ACCESSIBLE OUTSIDE CLASS, LOTS OF HOMEWORK, LECTURE HEAVY, TEST HEAVY, GROUP PROJECTS, AMAZING LECTURES, ONLINE SAVVY"
"MOORE, KATIE",4.0,2.0,29,75%,https://www.ratemyprofessors.com/professor/2656708,History,"LECTURE HEAVY, CLEAR GRADING CRITERIA, GRADED BY FEW THINGS, GET READY TO READ, AMAZING LECTURES, LECTURE HEAVY, GET READY TO READ, GRADED BY FEW THINGS, TOUGH GRADER, SO MANY PAPERS, GRADED BY FEW THINGS"
"SMITH, IKUKO",3.8,3.0,5,60%,https://www.ratemyprofessors.com/professor/2500627,Psychology,"CARING, TEST HEAVY, AMAZING LECTURES, CLEAR GRADING CRITERIA, INSPIRATIONAL, AMAZING LECTURES, INSPIRATIONAL, CARING, SO MANY PAPERS, CARING, TEST HEAVY, AMAZING LECTURES, CLEAR GRADING CRITERIA, HILARIOUS, ACCESSIBLE OUTSIDE CLASS, TEST HEAVY, CARING, TEST HEAVY, CLEAR GRADING CRITERIA"
"SMITH, STEVE",5.0,2.0,2,100%,https://www.ratemyprofessors.com/professor/2319672,Psychology,"AMAZING LECTURES, CLEAR GRADING CRITERIA, INSPIRATIONAL, AMAZING LECTURES, CLEAR GRADING CRITERIA, AMAZING LECTURES, CLEAR GRADING CRITERIA, INSPIRATIONAL"
"MORRISSEY, MEGHAN",5.0,2.3,4,100%,https://www.ratemyprofessors.com/professor/2914997,Biology,"CLEAR GRADING CRITERIA, AMAZING LECTURES, INSPIRATIONAL, LECTURE HEAVY, TEST HEAVY, AMAZING LECTURES, CLEAR GRADING CRITERIA, INSPIRATIONAL, AMAZING LECTURES, CLEAR GRADING CRITERIA, INSPIRATIONAL, AMAZING LECTURES, CLEAR GRADING CRITERIA, INSPIRATIONAL, CLEAR GRADING CRITERIA, LECTURE HEAVY, TEST HEAVY"
"HAIDER, JANNA",3.5,2.9,12,66%,https://www.ratemyprofessors.com/professor/2936369,History,"PARTICIPATION MATTERS, GIVES GOOD FEEDBACK, CLEAR GRADING CRITERIA, ACCESSIBLE OUTSIDE CLASS, TOUGH GRADER, PARTICIPATION MATTERS, CLEAR GRADING CRITERIA, ACCESSIBLE OUTSIDE CLASS, GIVES GOOD FEEDBACK, HILARIOUS, CARING, CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK, TOUGH GRADER, GET READY TO READ, PARTICIPATION MATTERS, TOUGH GRADER, LECTURE HEAVY"
"ALEXANDER, ANDY",4.4,3.0,5,80%,https://www.ratemyprofessors.com/professor/3017006,Psychology,"LECTURE HEAVY, GROUP PROJECTS, HILARIOUS, CARING, EXTRA CREDIT, GROUP PROJECTS, HILARIOUS, CARING, GROUP PROJECTS, AMAZING LECTURES, LECTURE HEAVY, LECTURE HEAVY, GRADED BY FEW THINGS, ACCESSIBLE OUTSIDE CLASS, CLEAR GRADING CRITERIA, CARING, LECTURE HEAVY, EXTRA CREDIT, INSPIRATIONAL, HILARIOUS"
"ZIMMERMAN, AARON",4.0,2.8,120,58%,https://www.ratemyprofessors.com/professor/377357,Philosophy,"GRADED BY FEW THINGS, GET READY TO READ, HILARIOUS, AMAZING LECTURES, TOUGH GRADER, GET READY TO READ, LECTURE HEAVY, GRADED BY FEW THINGS, GET READY TO READ, GRADED BY FEW THINGS, PARTICIPATION MATTERS, AMAZING LECTURES, HILARIOUS, GET READY TO READ, HILARIOUS, SO MANY PAPERS"
"SPICKARD, PAUL",3.9,3.0,101,70%,https://www.ratemyprofessors.com/professor/54687,History,"GET READY TO READ, INSPIRATIONAL, HILARIOUS, RESPECTED, AMAZING LECTURES, PARTICIPATION MATTERS, INSPIRATIONAL, RESPECTED, GET READY TO READ, HILARIOUS, CARING, PARTICIPATION MATTERS, INSPIRATIONAL, HILARIOUS, GET READY TO READ, INSPIRATIONAL, HILARIOUS"
"LITTLE, DAN",4.2,2.5,13,100%,https://www.ratemyprofessors.com/professor/646593,Chemistry,"AMAZING LECTURES, CARING, RESPECTED, LECTURE HEAVY, CLEAR GRADING CRITERIA, AMAZING LECTURES, LECTURE HEAVY, CLEAR GRADING CRITERIA, AMAZING LECTURES, CARING, RESPECTED, ACCESSIBLE OUTSIDE CLASS, LECTURE HEAVY"
"TAMAI, LILLY",5.0,3.0,2,100%,https://www.ratemyprofessors.com/professor/2769475,Asian American Studies,"GET READY TO READ, AMAZING LECTURES, GIVES GOOD FEEDBACK, CARING, ACCESSIBLE OUTSIDE CLASS, AMAZING LECTURES, GIVES GOOD FEEDBACK, ACCESSIBLE OUTSIDE CLASS, GET READY TO READ, CARING"
"AUE, DONALD",3.0,3.6,129,88%,https://www.ratemyprofessors.com/professor/124168,Science,"SKIP CLASS? YOU WON'T PASS., CLEAR GRADING CRITERIA, LECTURE HEAVY, INSPIRATIONAL, HILARIOUS, GET READY TO READ, SKIP CLASS? YOU WON'T PASS., CLEAR GRADING CRITERIA, LECTURE HEAVY, SKIP CLASS? YOU WON'T PASS., LECTURE HEAVY, TOUGH GRADER, SKIP CLASS? YOU WON'T PASS., CARING"
"RALEY, RITA",4.1,3.3,45,40%,https://www.ratemyprofessors.com/professor/651406,English,"TOUGH GRADER, GET READY TO READ, AMAZING LECTURES, INSPIRATIONAL, WOULD TAKE AGAIN, TOUGH GRADER, GET READY TO READ, SO MANY PAPERS, GET READY TO READ, TOUGH GRADER, AMAZING LECTURES, INSPIRATIONAL, ONLINE SAVVY, TOUGH GRADER, GROUP PROJECTS, AMAZING LECTURES"
"YU, GUO",2.8,3.3,29,44%,https://www.ratemyprofessors.com/professor/2631936,Statistics,"TOUGH GRADER, GRADED BY FEW THINGS, GROUP PROJECTS, AMAZING LECTURES, EXTRA CREDIT, TOUGH GRADER, GRADED BY FEW THINGS, EXTRA CREDIT, GIVES GOOD FEEDBACK, GRADED BY FEW THINGS"
"AL OMARI, RASHA",3.8,3.5,6,50%,https://www.ratemyprofessors.com/professor/1307566,Religion,"GET READY TO READ, SKIP CLASS? YOU WON'T PASS., LOTS OF HOMEWORK, PARTICIPATION MATTERS, GET READY TO READ, LOTS OF HOMEWORK, GET READY TO READ, SKIP CLASS? YOU WON'T PASS., LOTS OF HOMEWORK, GET READY TO READ, PARTICIPATION MATTERS, SKIP CLASS? YOU WON'T PASS."
"EL OMARI, RACHA",4.8,3.0,4,100%,https://www.ratemyprofessors.com/professor/2309169,Religion,"GET READY TO READ, GIVES GOOD FEEDBACK, PARTICIPATION MATTERS, LOTS OF HOMEWORK, RESPECTED, GET READY TO READ, GIVES GOOD FEEDBACK, LOTS OF HOMEWORK, GET READY TO READ, PARTICIPATION MATTERS, LECTURE HEAVY, GET READY TO READ, GIVES GOOD FEEDBACK, GIVES GOOD FEEDBACK, RESPECTED, GET READY TO READ"
"MALKHI, DAHLIA",5.0,3.0,1,100%,https://www.ratemyprofessors.com/professor/3105910,Computer Science,None
"JIN, YUXIN",5.0,2.0,1,100%,https://www.ratemyprofessors.com/professor/3105697,Communication,"PARTICIPATION MATTERS, AMAZING LECTURES, CARING, PARTICIPATION MATTERS, AMAZING LECTURES, CARING"
"SURI, SUBHASH",4.6,2.8,28,90%,https://www.ratemyprofessors.com/professor/583532,Computer Science,"AMAZING LECTURES, RESPECTED, CLEAR GRADING CRITERIA, SKIP CLASS? YOU WON'T PASS., CARING, GRADED BY FEW THINGS, LOTS OF HOMEWORK, GRADED BY FEW THINGS, AMAZING LECTURES, CLEAR GRADING CRITERIA, TEST HEAVY, AMAZING LECTURES, CARING, TEST HEAVY"
"YORK, BOB",4.6,2.9,21,100%,https://www.ratemyprofessors.com/professor/362322,Engineering,"GIVES GOOD FEEDBACK, LOTS OF HOMEWORK, HILARIOUS"
"PADULA, VALENTINA",4.6,2.1,63,88%,https://www.ratemyprofessors.com/professor/361236,Languages,"CARING, AMAZING LECTURES, CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK, HILARIOUS, GET READY TO READ, CARING, EXTRA CREDIT, AMAZING LECTURES, CARING, GET READY TO READ, GRADED BY FEW THINGS"
"JURKOWSKI, NICOLAS",4.1,2.2,27,77%,https://www.ratemyprofessors.com/professor/2462864,Music,"LECTURE HEAVY, LOTS OF HOMEWORK, GET READY TO READ, AMAZING LECTURES, CLEAR GRADING CRITERIA, AMAZING LECTURES, CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK, AMAZING LECTURES, CLEAR GRADING CRITERIA, CLEAR GRADING CRITERIA, LECTURE HEAVY, TOUGH GRADER, LOTS OF HOMEWORK"
"DUNGEY, NICHOLAS",5.0,2.3,15,100%,https://www.ratemyprofessors.com/professor/824422,Political Science,"PARTICIPATION MATTERS, SKIP CLASS? YOU WON'T PASS., AMAZING LECTURES, HILARIOUS, CARING, AMAZING LECTURES, HILARIOUS, CARING, PARTICIPATION MATTERS, SKIP CLASS? YOU WON'T PASS., GRADED BY FEW THINGS"
"BURKEPILE, DERON",4.3,3.1,8,75%,https://www.ratemyprofessors.com/professor/2594409,Environmental Science & Mgmt.,"LECTURE HEAVY, AMAZING LECTURES, CLEAR GRADING CRITERIA, INSPIRATIONAL, CARING, INSPIRATIONAL, CARING, RESPECTED, CLEAR GRADING CRITERIA, LECTURE HEAVY, INSPIRATIONAL, TEST HEAVY, AMAZING LECTURES, PARTICIPATION MATTERS, LECTURE HEAVY, TOUGH GRADER"
"PACHECO, RAQUEL",4.8,2.2,6,100%,https://www.ratemyprofessors.com/professor/2612409,Anthropology,"GIVES GOOD FEEDBACK, PARTICIPATION MATTERS, GROUP PROJECTS, CARING, GET READY TO READ, GET READY TO READ, GIVES GOOD FEEDBACK, CARING, PARTICIPATION MATTERS, GROUP PROJECTS, PARTICIPATION MATTERS, GROUP PROJECTS, CARING, PARTICIPATION MATTERS, GIVES GOOD FEEDBACK, GRADED BY FEW THINGS, GROUP PROJECTS, GIVES GOOD FEEDBACK, CARING"
"WEI, GUFONG",2.3,3.5,114,46%,https://www.ratemyprofessors.com/professor/12657,Mathematics,"TOUGH GRADER, LOTS OF HOMEWORK, GRADED BY FEW THINGS, SKIP CLASS? YOU WON'T PASS., TEST HEAVY, CLEAR GRADING CRITERIA, LOTS OF HOMEWORK, AMAZING LECTURES, CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK, TOUGH GRADER, HILARIOUS, GRADED BY FEW THINGS, AMAZING LECTURES, HILARIOUS, TOUGH GRADER, AMAZING LECTURES"
"GODDARD, TUG",1.2,3.4,12,8%,https://www.ratemyprofessors.com/professor/2830573,East Asian Languages & Cultures,"TOUGH GRADER, PARTICIPATION MATTERS, GET READY TO READ, GRADED BY FEW THINGS, LECTURE HEAVY, GRADED BY FEW THINGS, TOUGH GRADER, PARTICIPATION MATTERS, GET READY TO READ, PARTICIPATION MATTERS, TOUGH GRADER, GET READY TO READ, PARTICIPATION MATTERS, TOUGH GRADER, GET READY TO READ, PARTICIPATION MATTERS"
"MOAK, DAVID",4.1,2.6,94,82%,https://www.ratemyprofessors.com/professor/2520906,Global Studies,"GET READY TO READ, CARING, AMAZING LECTURES, CLEAR GRADING CRITERIA, LECTURE HEAVY, GIVES GOOD FEEDBACK, HILARIOUS, ACCESSIBLE OUTSIDE CLASS, GET READY TO READ, AMAZING LECTURES, INSPIRATIONAL, EXTRA CREDIT, CLEAR GRADING CRITERIA, LECTURE HEAVY, CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK, HILARIOUS"
"WEBER, ELISABETH",4.3,2.9,20,80%,https://www.ratemyprofessors.com/professor/133368,Literature,"GET READY TO READ, PARTICIPATION MATTERS, GIVES GOOD FEEDBACK, EXTRA CREDIT, GROUP PROJECTS, GET READY TO READ, INSPIRATIONAL, CARING, GET READY TO READ, PARTICIPATION MATTERS, GRADED BY FEW THINGS, GET READY TO READ, EXTRA CREDIT, CLEAR GRADING CRITERIA, GET READY TO READ, PARTICIPATION MATTERS, GRADED BY FEW THINGS, GET READY TO READ, GIVES GOOD FEEDBACK"
"BELTZ, GLENN",4.8,2.5,46,91%,https://www.ratemyprofessors.com/professor/318786,Mechanical Engineering,"AMAZING LECTURES, RESPECTED, GRADED BY FEW THINGS, LOTS OF HOMEWORK, PARTICIPATION MATTERS, AMAZING LECTURES, LOTS OF HOMEWORK, AMAZING LECTURES, GIVES GOOD FEEDBACK, LECTURE HEAVY, AMAZING LECTURES, RESPECTED, AMAZING LECTURES"
"LI, GEN",4.8,1.3,23,91%,https://www.ratemyprofessors.com/professor/2843242,Geology,"CLEAR GRADING CRITERIA, CARING, RESPECTED, AMAZING LECTURES, GIVES GOOD FEEDBACK, CLEAR GRADING CRITERIA, RESPECTED, ONLINE SAVVY, CLEAR GRADING CRITERIA, ACCESSIBLE OUTSIDE CLASS, ONLINE SAVVY, RESPECTED, CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK, GRADED BY FEW THINGS"
"SMITH, KENNETH",4.9,2.1,16,100%,https://www.ratemyprofessors.com/professor/2198091,Writing,"CARING, GIVES GOOD FEEDBACK, CLEAR GRADING CRITERIA, ACCESSIBLE OUTSIDE CLASS, PARTICIPATION MATTERS, AMAZING LECTURES, CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK, PARTICIPATION MATTERS, GIVES GOOD FEEDBACK, GRADED BY FEW THINGS, GET READY TO READ, LOTS OF HOMEWORK, CARING, PARTICIPATION MATTERS, INSPIRATIONAL, CARING, GIVES GOOD FEEDBACK, CLEAR GRADING CRITERIA, CARING"
"AHMAD, AHMAD",2.8,3.0,28,50%,https://www.ratemyprofessors.com/professor/1143221,Religion,"GET READY TO READ, GRADED BY FEW THINGS, PARTICIPATION MATTERS, RESPECTED, BEWARE OF POP QUIZZES, GET READY TO READ, RESPECTED, GRADED BY FEW THINGS, TOUGH GRADER, PARTICIPATION MATTERS, LECTURE HEAVY, GRADED BY FEW THINGS, RESPECTED, LECTURE HEAVY"
"DASH, ANSHUMAN",5.0,3.5,2,100%,https://www.ratemyprofessors.com/professor/2941185,Computer Science,"HILARIOUS, PARTICIPATION MATTERS, INSPIRATIONAL, CARING, ACCESSIBLE OUTSIDE CLASS, INSPIRATIONAL, HILARIOUS, CARING, PARTICIPATION MATTERS, HILARIOUS, ACCESSIBLE OUTSIDE CLASS"
"PARKS, LISA",4.4,3.0,21,66%,https://www.ratemyprofessors.com/professor/41973,Film,"LECTURE HEAVY, TOUGH GRADER, RESPECTED, PARTICIPATION MATTERS, SKIP CLASS? YOU WON'T PASS., TOUGH GRADER, EXTRA CREDIT, LECTURE HEAVY, RESPECTED, LECTURE HEAVY, GRADED BY FEW THINGS, TOUGH GRADER, RESPECTED, LECTURE HEAVY"
"BEYERLEIN, IRENE",5.0,2.0,1,100%,https://www.ratemyprofessors.com/professor/3101123,Mechanical Engineering,"LECTURE HEAVY, GRADED BY FEW THINGS, ACCESSIBLE OUTSIDE CLASS, LECTURE HEAVY, GRADED BY FEW THINGS, ACCESSIBLE OUTSIDE CLASS"
"PLASENCIA, MARISA",3.7,2.7,3,66%,https://www.ratemyprofessors.com/professor/2498130,Theater,"PARTICIPATION MATTERS, GIVES GOOD FEEDBACK, TOUGH GRADER, SKIP CLASS? YOU WON'T PASS., CLEAR GRADING CRITERIA, PARTICIPATION MATTERS, CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK, GIVES GOOD FEEDBACK, INSPIRATIONAL, CARING, PARTICIPATION MATTERS, SKIP CLASS? YOU WON'T PASS., TOUGH GRADER"
"LIU, ALAN",2.8,4.0,35,29%,https://www.ratemyprofessors.com/professor/511842,English,"GET READY TO READ, LOTS OF HOMEWORK, SO MANY PAPERS, SKIP CLASS? YOU WON'T PASS., TOUGH GRADER, GET READY TO READ, LECTURE HEAVY, ONLINE SAVVY, INSPIRATIONAL, CARING, RESPECTED, PARTICIPATION MATTERS, AMAZING LECTURES, ACCESSIBLE OUTSIDE CLASS, TOUGH GRADER, GET READY TO READ, LOTS OF HOMEWORK, GET READY TO READ, LOTS OF HOMEWORK, LECTURE HEAVY"
"MORGAN-HOBBS, CHASE",4.4,3.8,46,82%,https://www.ratemyprofessors.com/professor/2659278,Political Science,"GET READY TO READ, AMAZING LECTURES, TOUGH GRADER, CARING, LECTURE HEAVY, GIVES GOOD FEEDBACK, CARING, ACCESSIBLE OUTSIDE CLASS, AMAZING LECTURES, LECTURE HEAVY, TEST HEAVY, GET READY TO READ, AMAZING LECTURES, GIVES GOOD FEEDBACK, AMAZING LECTURES, LECTURE HEAVY, GRADED BY FEW THINGS, TOUGH GRADER, GET READY TO READ, LECTURE HEAVY"
"CHUA, CHARMAINE",4.3,3.1,23,82%,https://www.ratemyprofessors.com/professor/2650121,Global Studies,"GET READY TO READ, AMAZING LECTURES, PARTICIPATION MATTERS, CLEAR GRADING CRITERIA, RESPECTED, AMAZING LECTURES, RESPECTED, ACCESSIBLE OUTSIDE CLASS, GET READY TO READ, BEWARE OF POP QUIZZES, CARING, GET READY TO READ, PARTICIPATION MATTERS, EXTRA CREDIT, PARTICIPATION MATTERS, AMAZING LECTURES, BEWARE OF POP QUIZZES"
"GREENE, BRANDON",2.7,4.7,21,33%,https://www.ratemyprofessors.com/professor/2628632,Biochemistry,"GET READY TO READ, TOUGH GRADER, PARTICIPATION MATTERS, SKIP CLASS? YOU WON'T PASS., TEST HEAVY, TOUGH GRADER, GET READY TO READ, TEST HEAVY, GET READY TO READ, GET READY TO READ, PARTICIPATION MATTERS, CARING, GET READY TO READ, ACCESSIBLE OUTSIDE CLASS, GET READY TO READ, PARTICIPATION MATTERS, ACCESSIBLE OUTSIDE CLASS"
"FALVEY, KEVIN",2.7,3.2,71,5%,https://www.ratemyprofessors.com/professor/37446,Philosophy,"GRADED BY FEW THINGS, GET READY TO READ, TOUGH GRADER, SKIP CLASS? YOU WON'T PASS., LECTURE HEAVY, GET READY TO READ, GET READY TO READ, TOUGH GRADER, GRADED BY FEW THINGS"
"CHO, GUNHEE",3.4,3.2,61,60%,https://www.ratemyprofessors.com/professor/2772851,Mathematics,"TEST HEAVY, LECTURE HEAVY, CARING, AMAZING LECTURES, CLEAR GRADING CRITERIA, GRADED BY FEW THINGS, TEST HEAVY, CARING"
"GIBBS, JENNIFER",4.4,2.6,12,83%,https://www.ratemyprofessors.com/professor/2431306,Communication,"GROUP PROJECTS, CARING, GIVES GOOD FEEDBACK, AMAZING LECTURES, CLEAR GRADING CRITERIA, GROUP PROJECTS, GIVES GOOD FEEDBACK, INSPIRATIONAL, GET READY TO READ, GROUP PROJECTS, SO MANY PAPERS, GROUP PROJECTS, CARING, RESPECTED, LECTURE HEAVY, TEST HEAVY, GRADED BY FEW THINGS, GROUP PROJECTS, AMAZING LECTURES, ACCESSIBLE OUTSIDE CLASS"
"HAUGHTON, CHANTEL",3.7,3.0,3,66%,https://www.ratemyprofessors.com/professor/2719965,Communication,"GET READY TO READ, BEWARE OF POP QUIZZES, SO MANY PAPERS, GET READY TO READ, BEWARE OF POP QUIZZES, SO MANY PAPERS"
"AHUJA, AMIT",4.3,3.6,15,80%,https://www.ratemyprofessors.com/professor/1673908,Political Science,"GET READY TO READ, AMAZING LECTURES, INSPIRATIONAL, PARTICIPATION MATTERS, SKIP CLASS? YOU WON'T PASS., GET READY TO READ, INSPIRATIONAL, CARING, GET READY TO READ, EXTRA CREDIT, TEST HEAVY, GET READY TO READ, EXTRA CREDIT, AMAZING LECTURES, RESPECTED, GET READY TO READ, PARTICIPATION MATTERS, RESPECTED, ACCESSIBLE OUTSIDE CLASS, AMAZING LECTURES"
"TWINE, FRANCE WINDDANCE",2.6,3.5,58,10%,https://www.ratemyprofessors.com/professor/239948,Sociology,"GET READY TO READ, LOTS OF HOMEWORK, TOUGH GRADER, GRADED BY FEW THINGS, BEWARE OF POP QUIZZES, GRADED BY FEW THINGS, TOUGH GRADER, GET READY TO READ, GRADED BY FEW THINGS, GET READY TO READ, TEST HEAVY, GET READY TO READ, LECTURE HEAVY, GET READY TO READ, RESPECTED, GRADED BY FEW THINGS"
"GAMBHEERA, RUSIRU",3.5,3.1,15,60%,https://www.ratemyprofessors.com/professor/2938376,Mathematics,"TEST HEAVY, CLEAR GRADING CRITERIA, GRADED BY FEW THINGS, LOTS OF HOMEWORK, TOUGH GRADER, GRADED BY FEW THINGS, TOUGH GRADER, TEST HEAVY, TOUGH GRADER, CLEAR GRADING CRITERIA, LECTURE HEAVY, LOTS OF HOMEWORK, LECTURE HEAVY, TEST HEAVY, TEST HEAVY, GRADED BY FEW THINGS"
"RUDNICK, ROBERTA",2.8,3.5,12,41%,https://www.ratemyprofessors.com/professor/2235441,Environmental Science  Mgmt.,"SKIP CLASS? YOU WON'T PASS., LOTS OF HOMEWORK, GET READY TO READ, ACCESSIBLE OUTSIDE CLASS, TOUGH GRADER, TOUGH GRADER, LECTURE HEAVY, GRADED BY FEW THINGS, TOUGH GRADER, CARING, ACCESSIBLE OUTSIDE CLASS"
"HARRIS, JEFFERY",3.5,3.3,4,50%,https://www.ratemyprofessors.com/professor/3019287,Accounting,"LOTS OF HOMEWORK, EXTRA CREDIT, CLEAR GRADING CRITERIA, CARING, RESPECTED, CLEAR GRADING CRITERIA, LOTS OF HOMEWORK, GRADED BY FEW THINGS, LOTS OF HOMEWORK, RESPECTED, EXTRA CREDIT, LOTS OF HOMEWORK, CARING"
"XU, HANGPING",5.0,2.9,13,100%,https://www.ratemyprofessors.com/professor/2772101,East Asian Languages & Cultures,"AMAZING LECTURES, INSPIRATIONAL, GET READY TO READ, GIVES GOOD FEEDBACK, PARTICIPATION MATTERS, GET READY TO READ, AMAZING LECTURES, INSPIRATIONAL, RESPECTED, GET READY TO READ, GROUP PROJECTS, AMAZING LECTURES, GET READY TO READ, EXTRA CREDIT, AMAZING LECTURES, GET READY TO READ, AMAZING LECTURES, INSPIRATIONAL"
"NELSON, ERIK",3.3,1.3,4,75%,https://www.ratemyprofessors.com/professor/2688255,Sociology,"LECTURE HEAVY, GET READY TO READ, GROUP PROJECTS, SO MANY PAPERS, RESPECTED, SO MANY PAPERS, RESPECTED, LECTURE HEAVY, GROUP PROJECTS, LECTURE HEAVY, GRADED BY FEW THINGS, GET READY TO READ"
"SINGH, AMBUJ",2.4,3.7,27,33%,https://www.ratemyprofessors.com/professor/331308,Computer Science,"LOTS OF HOMEWORK, TOUGH GRADER, GET READY TO READ, CLEAR GRADING CRITERIA, HILARIOUS, GET READY TO READ, CLEAR GRADING CRITERIA, LOTS OF HOMEWORK, HILARIOUS"
"HUGHES, DANA",4.7,1.8,11,100%,https://www.ratemyprofessors.com/professor/2990323,Writing,"GROUP PROJECTS, CARING, CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK, RESPECTED, CLEAR GRADING CRITERIA, CARING, GROUP PROJECTS, GIVES GOOD FEEDBACK, RESPECTED, CLEAR GRADING CRITERIA, GIVES GOOD FEEDBACK, CARING, GET READY TO READ, GROUP PROJECTS, GIVES GOOD FEEDBACK"
"MARCUSE, HAROLD",3.0,2.5,65,33%,https://www.ratemyprofessors.com/professor/361823,History,"GET READY TO READ, EXTRA CREDIT, LECTURE HEAVY, LOTS OF HOMEWORK, PARTICIPATION MATTERS, TOUGH GRADER, GET READY TO READ, LECTURE HEAVY, GET READY TO READ, GET READY TO READ, LOTS OF HOMEWORK, ACCESSIBLE OUTSIDE CLASS, GIVES GOOD FEEDBACK, CARING, LECTURE HEAVY, PARTICIPATION MATTERS, LOTS OF HOMEWORK, LECTURE HEAVY"
"MOORE, TAYLOR",4.5,2.0,2,100%,https://www.ratemyprofessors.com/professor/3075017,History,"CARING, PARTICIPATION MATTERS, GIVES GOOD FEEDBACK, LECTURE HEAVY, GRADED BY FEW THINGS, CARING, LECTURE HEAVY, GRADED BY FEW THINGS, PARTICIPATION MATTERS, GIVES GOOD FEEDBACK, CARING"
"BURK, KEVIN",3.0,4.4,72,54%,https://www.ratemyprofessors.com/professor/2836014,Computer Science,"LOTS OF HOMEWORK, TOUGH GRADER, GRADED BY FEW THINGS, ACCESSIBLE OUTSIDE CLASS, EXTRA CREDIT, TOUGH GRADER, EXTRA CREDIT, TOUGH GRADER, EXTRA CREDIT, TOUGH GRADER, GRADED BY FEW THINGS"
